case_count,segment,state,zone,year,month,day,festival_holiday
71,1,4,2,2017,4,21,0
7,1,4,2,2017,4,22,0
40,1,4,2,2017,4,23,0
77,1,4,2,2017,4,24,0
60,1,4,2,2017,4,25,0
58,1,4,2,2017,4,26,0
45,1,4,2,2017,4,27,0
84,1,4,2,2017,4,28,0
15,1,4,2,2017,4,29,0
402,1,4,2,2017,4,30,0
39,1,4,2,2017,5,1,1
25,1,4,2,2017,5,2,0
16,1,4,2,2017,5,3,0
45,1,4,2,2017,5,4,0
96,1,4,2,2017,5,5,0
15,1,4,2,2017,5,7,0
0,1,4,2,2017,5,8,0
2,1,4,2,2017,5,9,0
88,1,4,2,2017,5,10,1
55,1,4,2,2017,5,11,0
69,1,4,2,2017,5,12,0
8,1,4,2,2017,5,13,0
70,1,4,2,2017,5,14,0
73,1,4,2,2017,5,15,0
49,1,4,2,2017,5,16,0
66,1,4,2,2017,5,17,0
82,1,4,2,2017,5,18,0
66,1,4,2,2017,5,19,0
18,1,4,2,2017,5,20,0
109,1,4,2,2017,5,21,0
74,1,4,2,2017,5,22,0
58,1,4,2,2017,5,23,0
63,1,4,2,2017,5,24,0
55,1,4,2,2017,5,25,0
69,1,4,2,2017,5,26,0
27,1,4,2,2017,5,27,0
105,1,4,2,2017,5,28,0
92,1,4,2,2017,5,29,0
71,1,4,2,2017,5,30,0
368,1,4,2,2017,5,31,0
0,1,4,2,2017,6,1,0
25,1,4,2,2017,6,2,0
24,1,4,2,2017,6,3,0
17,1,4,2,2017,6,4,0
65,1,4,2,2017,6,5,0
9,1,4,2,2017,6,6,0
71,1,4,2,2017,6,7,0
54,1,4,2,2017,6,8,0
103,1,4,2,2017,6,9,0
8,1,4,2,2017,6,10,0
137,1,4,2,2017,6,11,0
87,1,4,2,2017,6,12,0
75,1,4,2,2017,6,13,0
83,1,4,2,2017,6,14,0
90,1,4,2,2017,6,15,0
92,1,4,2,2017,6,16,0
29,1,4,2,2017,6,17,0
139,1,4,2,2017,6,18,0
96,1,4,2,2017,6,19,0
73,1,4,2,2017,6,20,0
81,1,4,2,2017,6,21,0
97,1,4,2,2017,6,22,0
87,1,4,2,2017,6,23,0
35,1,4,2,2017,6,24,0
144,1,4,2,2017,6,25,1
87,1,4,2,2017,6,26,1
66,1,4,2,2017,6,27,0
102,1,4,2,2017,6,28,0
109,1,4,2,2017,6,29,0
601,1,4,2,2017,6,30,0
117,1,4,2,2017,7,1,0
0,1,4,2,2017,7,2,0
34,1,4,2,2017,7,5,0
22,1,4,2,2017,7,6,0
138,1,4,2,2017,7,7,0
96,1,4,2,2017,7,10,0
76,1,4,2,2017,7,11,0
101,1,4,2,2017,7,12,0
95,1,4,2,2017,7,13,0
91,1,4,2,2017,7,14,0
9,1,4,2,2017,7,15,0
149,1,4,2,2017,7,16,0
131,1,4,2,2017,7,17,0
82,1,4,2,2017,7,18,0
79,1,4,2,2017,7,19,0
84,1,4,2,2017,7,20,0
112,1,4,2,2017,7,21,0
32,1,4,2,2017,7,22,0
124,1,4,2,2017,7,23,0
84,1,4,2,2017,7,24,0
71,1,4,2,2017,7,25,0
91,1,4,2,2017,7,26,0
57,1,4,2,2017,7,27,0
79,1,4,2,2017,7,28,0
30,1,4,2,2017,7,29,0
169,1,4,2,2017,7,30,0
560,1,4,2,2017,7,31,0
136,1,4,2,2017,8,1,0
0,1,4,2,2017,8,3,0
0,1,4,2,2017,8,4,0
0,1,4,2,2017,8,5,0
0,1,4,2,2017,8,6,0
77,1,4,2,2017,8,7,1
83,1,4,2,2017,8,8,0
94,1,4,2,2017,8,9,0
97,1,4,2,2017,8,10,0
86,1,4,2,2017,8,11,0
33,1,4,2,2017,8,12,0
156,1,4,2,2017,8,13,0
150,1,4,2,2017,8,14,1
27,1,4,2,2017,8,15,1
116,1,4,2,2017,8,16,0
97,1,4,2,2017,8,17,0
115,1,4,2,2017,8,18,0
44,1,4,2,2017,8,19,0
188,1,4,2,2017,8,20,0
123,1,4,2,2017,8,21,0
90,1,4,2,2017,8,22,0
111,1,4,2,2017,8,23,0
107,1,4,2,2017,8,24,0
137,1,4,2,2017,8,25,1
40,1,4,2,2017,8,26,0
160,1,4,2,2017,8,27,0
126,1,4,2,2017,8,28,0
102,1,4,2,2017,8,29,0
94,1,4,2,2017,8,30,0
781,1,4,2,2017,8,31,0
0,1,4,2,2017,9,4,1
23,1,4,2,2017,9,5,0
22,1,4,2,2017,9,7,0
68,1,4,2,2017,9,8,0
10,1,4,2,2017,9,9,0
83,1,4,2,2017,9,10,0
69,1,4,2,2017,9,11,0
61,1,4,2,2017,9,12,0
87,1,4,2,2017,9,13,0
50,1,4,2,2017,9,14,0
70,1,4,2,2017,9,15,0
34,1,4,2,2017,9,16,0
116,1,4,2,2017,9,17,0
83,1,4,2,2017,9,18,0
74,1,4,2,2017,9,19,0
141,1,4,2,2017,9,20,0
265,1,4,2,2017,9,21,0
167,1,4,2,2017,9,22,0
87,1,4,2,2017,9,23,0
255,1,4,2,2017,9,24,0
215,1,4,2,2017,9,25,0
159,1,4,2,2017,9,26,0
183,1,4,2,2017,9,27,0
203,1,4,2,2017,9,28,0
188,1,4,2,2017,9,29,0
1108,1,4,2,2017,9,30,1
54,1,4,2,2017,10,1,1
14,1,4,2,2017,10,2,1
6,1,4,2,2017,10,3,0
13,1,4,2,2017,10,4,0
16,1,4,2,2017,10,5,0
19,1,4,2,2017,10,6,0
13,1,4,2,2017,10,7,0
46,1,4,2,2017,10,8,0
76,1,4,2,2017,10,9,0
94,1,4,2,2017,10,10,0
200,1,4,2,2017,10,11,0
236,1,4,2,2017,10,12,0
305,1,4,2,2017,10,13,0
258,1,4,2,2017,10,14,0
520,1,4,2,2017,10,15,0
526,1,4,2,2017,10,16,0
706,1,4,2,2017,10,17,0
417,1,4,2,2017,10,18,0
324,1,4,2,2017,10,19,1
48,1,4,2,2017,10,20,0
63,1,4,2,2017,10,21,0
200,1,4,2,2017,10,22,0
147,1,4,2,2017,10,23,0
117,1,4,2,2017,10,24,0
115,1,4,2,2017,10,25,0
87,1,4,2,2017,10,26,0
110,1,4,2,2017,10,27,0
49,1,4,2,2017,10,28,0
177,1,4,2,2017,10,29,0
120,1,4,2,2017,10,30,0
754,1,4,2,2017,10,31,0
38,1,4,2,2017,11,1,0
0,1,4,2,2017,11,2,0
0,1,4,2,2017,11,3,0
0,1,4,2,2017,11,4,0
0,1,4,2,2017,11,5,0
0,1,4,2,2017,11,6,0
11,1,4,2,2017,11,7,0
78,1,4,2,2017,11,8,0
101,1,4,2,2017,11,9,0
103,1,4,2,2017,11,10,0
39,1,4,2,2017,11,11,0
154,1,4,2,2017,11,12,0
105,1,4,2,2017,11,13,0
84,1,4,2,2017,11,14,0
91,1,4,2,2017,11,15,0
78,1,4,2,2017,11,16,0
80,1,4,2,2017,11,17,0
24,1,4,2,2017,11,18,0
228,1,4,2,2017,11,19,0
0,1,4,2,2017,11,20,0
76,1,4,2,2017,11,21,0
79,1,4,2,2017,11,22,0
92,1,4,2,2017,11,23,0
93,1,4,2,2017,11,24,0
30,1,4,2,2017,11,25,0
102,1,4,2,2017,11,26,0
89,1,4,2,2017,11,27,0
66,1,4,2,2017,11,28,0
83,1,4,2,2017,11,29,0
310,1,4,2,2017,11,30,0
0,1,4,2,2017,12,1,1
0,1,4,2,2017,12,2,0
9,1,4,2,2017,12,3,0
64,1,4,2,2017,12,4,0
65,1,4,2,2017,12,5,0
85,1,4,2,2017,12,6,0
79,1,4,2,2017,12,7,0
76,1,4,2,2017,12,8,0
37,1,4,2,2017,12,9,0
125,1,4,2,2017,12,10,0
101,1,4,2,2017,12,11,0
75,1,4,2,2017,12,12,0
84,1,4,2,2017,12,13,0
113,1,4,2,2017,12,14,0
121,1,4,2,2017,12,15,0
42,1,4,2,2017,12,16,0
126,1,4,2,2017,12,17,0
90,1,4,2,2017,12,18,0
76,1,4,2,2017,12,19,0
84,1,4,2,2017,12,20,0
80,1,4,2,2017,12,21,0
93,1,4,2,2017,12,22,0
39,1,4,2,2017,12,23,0
114,1,4,2,2017,12,24,0
112,1,4,2,2017,12,25,1
77,1,4,2,2017,12,26,0
107,1,4,2,2017,12,27,0
113,1,4,2,2017,12,28,0
136,1,4,2,2017,12,29,0
75,1,4,2,2017,12,30,0
1035,1,4,2,2017,12,31,0
25,1,4,2,2018,1,1,1
0,1,4,2,2018,1,2,0
0,1,4,2,2018,1,3,0
0,1,4,2,2018,1,4,0
178,1,4,2,2018,1,5,0
69,1,4,2,2018,1,6,0
0,1,4,2,2018,1,8,0
96,1,4,2,2018,1,9,0
114,1,4,2,2018,1,10,0
111,1,4,2,2018,1,11,0
121,1,4,2,2018,1,12,0
52,1,4,2,2018,1,13,0
213,1,4,2,2018,1,14,1
130,1,4,2,2018,1,15,0
109,1,4,2,2018,1,16,0
111,1,4,2,2018,1,17,0
113,1,4,2,2018,1,18,0
114,1,4,2,2018,1,19,0
38,1,4,2,2018,1,20,0
186,1,4,2,2018,1,21,0
159,1,4,2,2018,1,22,0
73,1,4,2,2018,1,23,0
111,1,4,2,2018,1,24,0
94,1,4,2,2018,1,25,0
9,1,4,2,2018,1,26,1
29,1,4,2,2018,1,27,0
155,1,4,2,2018,1,28,0
123,1,4,2,2018,1,29,0
101,1,4,2,2018,1,30,0
471,1,4,2,2018,1,31,0
86,1,4,2,2018,2,1,0
0,1,4,2,2018,2,2,0
0,1,4,2,2018,2,3,0
140,1,4,2,2018,2,5,0
79,1,4,2,2018,2,6,0
92,1,4,2,2018,2,7,0
100,1,4,2,2018,2,8,0
119,1,4,2,2018,2,9,0
40,1,4,2,2018,2,10,0
181,1,4,2,2018,2,11,0
134,1,4,2,2018,2,12,0
127,1,4,2,2018,2,13,0
171,1,4,2,2018,2,14,1
117,1,4,2,2018,2,15,0
108,1,4,2,2018,2,16,0
38,1,4,2,2018,2,17,0
159,1,4,2,2018,2,18,0
106,1,4,2,2018,2,19,0
93,1,4,2,2018,2,20,0
123,1,4,2,2018,2,21,0
122,1,4,2,2018,2,22,0
103,1,4,2,2018,2,23,0
45,1,4,2,2018,2,24,0
150,1,4,2,2018,2,25,0
125,1,4,2,2018,2,26,0
94,1,4,2,2018,2,27,0
409,1,4,2,2018,2,28,0
0,1,4,2,2018,3,1,0
0,1,4,2,2018,3,3,0
118,1,4,2,2018,3,5,0
95,1,4,2,2018,3,6,0
112,1,4,2,2018,3,7,0
124,1,4,2,2018,3,8,0
120,1,4,2,2018,3,9,0
43,1,4,2,2018,3,10,0
199,1,4,2,2018,3,11,0
136,1,4,2,2018,3,12,0
111,1,4,2,2018,3,13,0
132,1,4,2,2018,3,14,0
129,1,4,2,2018,3,15,0
111,1,4,2,2018,3,16,0
61,1,4,2,2018,3,17,0
285,1,4,2,2018,3,18,1
173,1,4,2,2018,3,19,0
118,1,4,2,2018,3,20,0
176,1,4,2,2018,3,21,0
132,1,4,2,2018,3,22,0
191,1,4,2,2018,3,23,0
112,1,4,2,2018,3,24,0
235,1,4,2,2018,3,25,1
111,1,4,2,2018,3,26,0
82,1,4,2,2018,3,27,0
104,1,4,2,2018,3,28,0
116,1,4,2,2018,3,29,1
158,1,4,2,2018,3,30,1
1174,1,4,2,2018,3,31,0
0,1,4,2,2018,4,1,0
0,1,4,2,2018,4,2,0
0,1,4,2,2018,4,3,0
0,1,4,2,2018,4,4,0
0,1,4,2,2018,4,5,0
1,1,4,2,2018,4,6,0
1,1,4,2,2018,4,7,0
5,1,4,2,2018,4,8,0
231,1,4,2,2018,4,9,0
5,1,4,2,2018,4,10,0
148,1,4,2,2018,4,11,0
144,1,4,2,2018,4,12,0
158,1,4,2,2018,4,13,0
49,1,4,2,2018,4,14,0
184,1,4,2,2018,4,15,0
161,1,4,2,2018,4,16,0
109,1,4,2,2018,4,17,0
152,1,4,2,2018,4,18,0
117,1,4,2,2018,4,19,0
116,1,4,2,2018,4,20,0
26,1,4,2,2018,4,21,0
162,1,4,2,2018,4,22,0
137,1,4,2,2018,4,23,0
91,1,4,2,2018,4,24,0
105,1,4,2,2018,4,25,0
121,1,4,2,2018,4,26,0
120,1,4,2,2018,4,27,0
45,1,4,2,2018,4,28,0
144,1,4,2,2018,4,29,0
205,1,4,2,2018,4,30,1
4,1,4,2,2018,5,1,1
97,1,4,2,2018,5,2,0
103,1,4,2,2018,5,3,0
108,1,4,2,2018,5,4,0
57,1,4,2,2018,5,5,0
176,1,4,2,2018,5,6,0
135,1,4,2,2018,5,7,0
93,1,4,2,2018,5,8,0
104,1,4,2,2018,5,9,0
154,1,4,2,2018,5,10,0
119,1,4,2,2018,5,11,0
45,1,4,2,2018,5,12,0
192,1,4,2,2018,5,13,0
141,1,4,2,2018,5,14,0
115,1,4,2,2018,5,15,0
133,1,4,2,2018,5,16,0
95,1,4,2,2018,5,17,0
112,1,4,2,2018,5,18,0
48,1,4,2,2018,5,19,0
163,1,4,2,2018,5,20,0
121,1,4,2,2018,5,21,0
80,1,4,2,2018,5,22,0
105,1,4,2,2018,5,23,0
104,1,4,2,2018,5,24,0
106,1,4,2,2018,5,25,0
48,1,4,2,2018,5,26,0
130,1,4,2,2018,5,27,0
110,1,4,2,2018,5,28,0
84,1,4,2,2018,5,29,0
93,1,4,2,2018,5,30,0
183,1,4,2,2018,5,31,0
25,1,4,2,2018,6,1,0
38,1,4,2,2018,6,2,0
164,1,4,2,2018,6,3,0
104,1,4,2,2018,6,4,0
124,1,4,2,2018,6,5,0
130,1,4,2,2018,6,6,0
145,1,4,2,2018,6,7,0
134,1,4,2,2018,6,8,0
58,1,4,2,2018,6,9,0
250,1,4,2,2018,6,10,0
180,1,4,2,2018,6,11,0
135,1,4,2,2018,6,12,0
157,1,4,2,2018,6,13,0
151,1,4,2,2018,6,14,0
190,1,4,2,2018,6,15,0
86,1,4,2,2018,6,16,1
247,1,4,2,2018,6,17,0
154,1,4,2,2018,6,18,0
126,1,4,2,2018,6,19,0
173,1,4,2,2018,6,20,0
136,1,4,2,2018,6,21,0
163,1,4,2,2018,6,22,0
52,1,4,2,2018,6,23,0
248,1,4,2,2018,6,24,0
174,1,4,2,2018,6,25,0
73,1,4,2,2018,6,26,0
134,1,4,2,2018,6,27,0
165,1,4,2,2018,6,28,0
169,1,4,2,2018,6,29,0
305,1,4,2,2018,6,30,0
8,1,4,2,2018,7,1,0
173,1,4,2,2018,7,2,0
139,1,4,2,2018,7,3,0
168,1,4,2,2018,7,4,0
138,1,4,2,2018,7,5,0
181,1,4,2,2018,7,6,0
74,1,4,2,2018,7,7,0
277,1,4,2,2018,7,8,0
193,1,4,2,2018,7,9,0
151,1,4,2,2018,7,10,0
186,1,4,2,2018,7,11,0
154,1,4,2,2018,7,12,0
148,1,4,2,2018,7,13,0
98,1,4,2,2018,7,14,1
269,1,4,2,2018,7,15,0
204,1,4,2,2018,7,16,0
147,1,4,2,2018,7,17,0
213,1,4,2,2018,7,18,0
182,1,4,2,2018,7,19,0
208,1,4,2,2018,7,20,0
57,1,4,2,2018,7,21,0
283,1,4,2,2018,7,22,0
191,1,4,2,2018,7,23,0
153,1,4,2,2018,7,24,0
191,1,4,2,2018,7,25,0
142,1,4,2,2018,7,26,0
150,1,4,2,2018,7,27,0
104,1,4,2,2018,7,28,0
268,1,4,2,2018,7,29,0
244,1,4,2,2018,7,30,0
379,1,4,2,2018,7,31,0
169,1,4,2,2018,8,1,0
8,1,4,2,2018,8,2,0
211,1,4,2,2018,8,3,0
81,1,4,2,2018,8,4,0
286,1,4,2,2018,8,5,0
190,1,4,2,2018,8,6,0
133,1,4,2,2018,8,7,0
156,1,4,2,2018,8,8,0
211,1,4,2,2018,8,9,0
166,1,4,2,2018,8,10,0
69,1,4,2,2018,8,11,0
295,1,4,2,2018,8,12,0
220,1,4,2,2018,8,13,0
186,1,4,2,2018,8,14,0
44,1,4,2,2018,8,15,1
231,1,4,2,2018,8,16,0
207,1,4,2,2018,8,17,0
86,1,4,2,2018,8,18,0
284,1,4,2,2018,8,19,0
247,1,4,2,2018,8,20,0
163,1,4,2,2018,8,21,0
200,1,4,2,2018,8,22,1
152,1,4,2,2018,8,23,0
209,1,4,2,2018,8,24,0
104,1,4,2,2018,8,25,1
188,1,4,2,2018,8,26,1
193,1,4,2,2018,8,27,0
154,1,4,2,2018,8,28,0
164,1,4,2,2018,8,29,0
230,1,4,2,2018,8,30,0
346,1,4,2,2018,8,31,0
228,1,4,2,2018,9,1,0
8,1,4,2,2018,9,2,0
219,1,4,2,2018,9,3,1
128,1,4,2,2018,9,4,0
155,1,4,2,2018,9,5,0
161,1,4,2,2018,9,6,0
173,1,4,2,2018,9,7,0
77,1,4,2,2018,9,8,0
310,1,4,2,2018,9,9,0
219,1,4,2,2018,9,10,0
164,1,4,2,2018,9,11,0
231,1,4,2,2018,9,12,0
226,1,4,2,2018,9,13,1
208,1,4,2,2018,9,14,0
85,1,4,2,2018,9,15,0
328,1,4,2,2018,9,16,0
254,1,4,2,2018,9,17,0
180,1,4,2,2018,9,18,0
207,1,4,2,2018,9,19,0
201,1,4,2,2018,9,20,0
233,1,4,2,2018,9,21,1
80,1,4,2,2018,9,22,0
341,1,4,2,2018,9,23,0
166,1,4,2,2018,9,24,0
97,1,4,2,2018,9,25,0
102,1,4,2,2018,9,26,0
89,1,4,2,2018,9,27,0
104,1,4,2,2018,9,28,0
61,1,4,2,2018,9,29,0
293,1,4,2,2018,9,30,0
25,1,4,2,2018,10,1,0
2,1,4,2,2018,10,2,1
124,1,4,2,2018,10,3,0
86,1,4,2,2018,10,4,0
128,1,4,2,2018,10,5,0
52,1,4,2,2018,10,6,0
229,1,4,2,2018,10,7,0
183,1,4,2,2018,10,8,0
228,1,4,2,2018,10,9,0
517,1,4,2,2018,10,10,0
351,1,4,2,2018,10,11,0
378,1,4,2,2018,10,12,0
191,1,4,2,2018,10,13,0
485,1,4,2,2018,10,14,0
332,1,4,2,2018,10,15,0
287,1,4,2,2018,10,16,0
423,1,4,2,2018,10,17,0
355,1,4,2,2018,10,18,0
384,1,4,2,2018,10,19,1
121,1,4,2,2018,10,20,0
360,1,4,2,2018,10,21,0
263,1,4,2,2018,10,22,0
231,1,4,2,2018,10,23,0
318,1,4,2,2018,10,24,0
250,1,4,2,2018,10,25,0
273,1,4,2,2018,10,26,0
165,1,4,2,2018,10,27,0
504,1,4,2,2018,10,28,0
376,1,4,2,2018,10,29,0
372,1,4,2,2018,10,30,0
1488,1,4,2,2018,10,31,0
6,1,4,2,2018,11,1,0
2,1,4,2,2018,11,2,0
572,1,4,2,2018,11,3,0
1183,1,4,2,2018,11,4,0
1134,1,4,2,2018,11,5,0
758,1,4,2,2018,11,6,0
679,1,4,2,2018,11,7,1
177,1,4,2,2018,11,8,0
415,1,4,2,2018,11,9,0
152,1,4,2,2018,11,10,0
348,1,4,2,2018,11,11,0
247,1,4,2,2018,11,12,0
210,1,4,2,2018,11,13,0
227,1,4,2,2018,11,14,0
179,1,4,2,2018,11,15,0
212,1,4,2,2018,11,16,0
95,1,4,2,2018,11,17,0
267,1,4,2,2018,11,18,0
225,1,4,2,2018,11,19,0
183,1,4,2,2018,11,20,0
232,1,4,2,2018,11,21,1
170,1,4,2,2018,11,22,0
208,1,4,2,2018,11,23,1
74,1,4,2,2018,11,24,0
242,1,4,2,2018,11,25,0
178,1,4,2,2018,11,26,0
164,1,4,2,2018,11,27,0
182,1,4,2,2018,11,28,0
177,1,4,2,2018,11,29,0
238,1,4,2,2018,11,30,0
104,1,4,2,2018,12,1,0
163,1,4,2,2018,12,2,0
180,1,4,2,2018,12,3,0
154,1,4,2,2018,12,4,0
188,1,4,2,2018,12,5,0
183,1,4,2,2018,12,6,0
172,1,4,2,2018,12,7,0
56,1,4,2,2018,12,8,0
235,1,4,2,2018,12,9,0
170,1,4,2,2018,12,10,0
146,1,4,2,2018,12,11,0
169,1,4,2,2018,12,12,0
143,1,4,2,2018,12,13,0
174,1,4,2,2018,12,14,0
58,1,4,2,2018,12,15,0
239,1,4,2,2018,12,16,0
186,1,4,2,2018,12,17,0
175,1,4,2,2018,12,18,0
187,1,4,2,2018,12,19,0
200,1,4,2,2018,12,20,0
198,1,4,2,2018,12,21,0
88,1,4,2,2018,12,22,0
293,1,4,2,2018,12,23,0
194,1,4,2,2018,12,24,0
238,1,4,2,2018,12,25,1
210,1,4,2,2018,12,26,0
209,1,4,2,2018,12,27,0
225,1,4,2,2018,12,28,0
112,1,4,2,2018,12,29,0
421,1,4,2,2018,12,30,0
893,1,4,2,2018,12,31,0
1,1,4,2,2019,1,1,1
346,1,4,2,2019,1,2,0
249,1,4,2,2019,1,3,0
212,1,4,2,2019,1,4,0
87,1,4,2,2019,1,5,0
335,1,4,2,2019,1,6,0
204,1,4,2,2019,1,7,0
216,1,4,2,2019,1,8,0
252,1,4,2,2019,1,9,0
194,1,4,2,2019,1,10,0
155,1,4,2,2019,1,11,0
74,1,4,2,2019,1,12,0
343,1,4,2,2019,1,13,0
219,1,4,2,2019,1,14,1
191,1,4,2,2019,1,15,0
248,1,4,2,2019,1,16,0
216,1,4,2,2019,1,17,0
227,1,4,2,2019,1,18,0
91,1,4,2,2019,1,19,0
370,1,4,2,2019,1,20,0
244,1,4,2,2019,1,21,0
187,1,4,2,2019,1,22,0
240,1,4,2,2019,1,23,0
172,1,4,2,2019,1,24,0
165,1,4,2,2019,1,25,0
9,1,4,2,2019,1,26,1
312,1,4,2,2019,1,27,0
184,1,4,2,2019,1,28,0
179,1,4,2,2019,1,29,0
229,1,4,2,2019,1,30,0
378,1,4,2,2019,1,31,0
85,1,4,2,2019,2,1,0
92,1,4,2,2019,2,2,0
371,1,4,2,2019,2,3,0
246,1,4,2,2019,2,4,0
219,1,4,2,2019,2,5,0
238,1,4,2,2019,2,6,0
179,1,4,2,2019,2,7,0
195,1,4,2,2019,2,8,0
93,1,4,2,2019,2,9,0
386,1,4,2,2019,2,10,0
252,1,4,2,2019,2,11,0
228,1,4,2,2019,2,12,0
286,1,4,2,2019,2,13,0
229,1,4,2,2019,2,14,0
260,1,4,2,2019,2,15,0
111,1,4,2,2019,2,16,0
401,1,4,2,2019,2,17,0
269,1,4,2,2019,2,18,0
264,1,4,2,2019,2,19,0
231,1,4,2,2019,2,20,0
225,1,4,2,2019,2,21,0
255,1,4,2,2019,2,22,0
97,1,4,2,2019,2,23,0
367,1,4,2,2019,2,24,0
273,1,4,2,2019,2,25,0
224,1,4,2,2019,2,26,0
262,1,4,2,2019,2,27,0
251,1,4,2,2019,2,28,0
254,1,4,2,2019,3,1,0
84,1,4,2,2019,3,2,0
380,1,4,2,2019,3,3,0
403,1,4,2,2019,3,4,1
226,1,4,2,2019,3,5,0
252,1,4,2,2019,3,6,0
270,1,4,2,2019,3,7,0
273,1,4,2,2019,3,8,0
125,1,4,2,2019,3,9,0
416,1,4,2,2019,3,10,0
274,1,4,2,2019,3,11,0
249,1,4,2,2019,3,12,0
294,1,4,2,2019,3,13,0
245,1,4,2,2019,3,14,0
266,1,4,2,2019,3,15,0
139,1,4,2,2019,3,16,0
410,1,4,2,2019,3,17,0
284,1,4,2,2019,3,18,0
255,1,4,2,2019,3,19,0
173,1,4,2,2019,3,20,0
0,1,4,2,2019,3,21,1
282,1,4,2,2019,3,22,0
117,1,4,2,2019,3,23,0
373,1,4,2,2019,3,24,0
295,1,4,2,2019,3,25,0
217,1,4,2,2019,3,26,0
228,1,4,2,2019,3,27,0
267,1,4,2,2019,3,28,0
268,1,4,2,2019,3,29,0
148,1,4,2,2019,3,30,0
396,1,4,2,2019,3,31,0
271,1,4,2,2019,4,1,0
184,1,4,2,2019,4,2,0
248,1,4,2,2019,4,3,0
223,1,4,2,2019,4,4,0
247,1,4,2,2019,4,5,0
230,1,4,2,2019,4,6,1
500,1,4,2,2019,4,7,0
376,1,4,2,2019,4,8,0
302,1,4,2,2019,4,9,0
321,1,4,2,2019,4,10,0
301,1,4,2,2019,4,11,0
408,1,4,2,2019,4,12,0
216,1,4,2,2019,4,13,1
432,1,4,2,2019,4,14,0
243,1,4,2,2019,4,15,0
228,1,4,2,2019,4,16,0
267,1,4,2,2019,4,17,1
264,1,4,2,2019,4,18,0
318,1,4,2,2019,4,19,1
95,1,4,2,2019,4,20,0
383,1,4,2,2019,4,21,0
277,1,4,2,2019,4,22,0
240,1,4,2,2019,4,23,0
263,1,4,2,2019,4,24,0
250,1,4,2,2019,4,25,0
248,1,4,2,2019,4,26,0
115,1,4,2,2019,4,27,0
353,1,4,2,2019,4,28,0
261,1,4,2,2019,4,29,0
173,1,4,2,2019,4,30,0
348,1,4,2,2019,5,1,1
241,1,4,2,2019,5,2,0
236,1,4,2,2019,5,3,0
91,1,4,2,2019,5,4,0
340,1,4,2,2019,5,5,0
257,1,4,2,2019,5,6,0
232,1,4,2,2019,5,7,0
238,1,4,2,2019,5,8,0
218,1,4,2,2019,5,9,0
238,1,4,2,2019,5,10,0
121,1,4,2,2019,5,11,0
95,1,4,2,2019,5,12,0
303,1,4,2,2019,5,13,0
265,1,4,2,2019,5,14,0
265,1,4,2,2019,5,15,0
240,1,4,2,2019,5,16,0
250,1,4,2,2019,5,17,0
111,1,4,2,2019,5,18,1
370,1,4,2,2019,5,19,0
265,1,4,2,2019,5,20,0
207,1,4,2,2019,5,21,0
253,1,4,2,2019,5,22,0
190,1,4,2,2019,5,23,0
250,1,4,2,2019,5,24,0
96,1,4,2,2019,5,25,0
376,1,4,2,2019,5,26,0
279,1,4,2,2019,5,27,0
251,1,4,2,2019,5,28,0
267,1,4,2,2019,5,29,0
255,1,4,2,2019,5,30,0
253,1,4,2,2019,5,31,0
94,1,4,2,2019,6,1,0
365,1,4,2,2019,6,2,0
288,1,4,2,2019,6,3,0
268,1,4,2,2019,6,4,0
284,1,4,2,2019,6,5,1
240,1,4,2,2019,6,6,0
300,1,4,2,2019,6,7,0
80,1,4,2,2019,6,8,0
403,1,4,2,2019,6,9,0
293,1,4,2,2019,6,10,0
234,1,4,2,2019,6,11,0
289,1,4,2,2019,6,12,0
266,1,4,2,2019,6,13,0
279,1,4,2,2019,6,14,0
92,1,4,2,2019,6,15,0
362,1,4,2,2019,6,16,0
299,1,4,2,2019,6,17,0
226,1,4,2,2019,6,18,0
299,1,4,2,2019,6,19,0
280,1,4,2,2019,6,20,0
261,1,4,2,2019,6,21,0
98,1,4,2,2019,6,22,0
348,1,4,2,2019,6,23,0
299,1,4,2,2019,6,24,0
224,1,4,2,2019,6,25,0
287,1,4,2,2019,6,26,0
254,1,4,2,2019,6,27,0
273,1,4,2,2019,6,28,0
141,1,4,2,2019,6,29,0
386,1,4,2,2019,6,30,0
266,1,4,2,2019,7,1,0
220,1,4,2,2019,7,2,0
277,1,4,2,2019,7,3,0
260,1,4,2,2019,7,4,1
0,1,4,2,2019,7,5,0
10,1,8,3,2017,4,1,0
1,1,8,3,2017,4,3,0
1,1,8,3,2017,4,4,0
113,1,8,3,2017,4,5,1
102,1,8,3,2017,4,7,0
104,1,8,3,2017,4,12,0
117,1,8,3,2017,4,13,0
105,1,8,3,2017,4,14,1
86,1,8,3,2017,4,15,0
10,1,8,3,2017,4,16,0
113,1,8,3,2017,4,17,0
122,1,8,3,2017,4,18,0
113,1,8,3,2017,4,19,0
113,1,8,3,2017,4,20,0
88,1,8,3,2017,4,21,0
125,1,8,3,2017,4,22,0
28,1,8,3,2017,4,23,0
143,1,8,3,2017,4,24,0
122,1,8,3,2017,4,25,0
129,1,8,3,2017,4,26,0
114,1,8,3,2017,4,27,0
116,1,8,3,2017,4,28,0
97,1,8,3,2017,4,29,0
457,1,8,3,2017,4,30,0
122,1,8,3,2017,5,1,1
7,1,8,3,2017,5,2,0
4,1,8,3,2017,5,3,0
4,1,8,3,2017,5,4,0
170,1,8,3,2017,5,5,0
